City|Location|Price(PKR)|Bedrooms|Baths|Size (Sqft)
Multan|Wapda Town Phase 2, Wapda Town|19500000|4|4|1575
Multan|Wapda Town Phase 2, Wapda Town|14500000|3|4|1125
Multan|Gulraiz Town, Multan|11000000|4|5|1530
Multan|Buch Executive Villas, Multan|21000000|5|6|1688
Multan|Buch Executive Villas, Multan|27500000|5|6|2475
Multan|Buch Executive Villas, Multan|14500000|3|4|1125
Multan|Zakariya Town, Multan|9900000|3|4|1125
Multan|DHA Villas, DHA Defence|13000000|0|0|1350
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|25800000|4|4|2700
Multan|DHA Villas, DHA Defence|26800000|5|5|2700
Multan|DHA Villas, DHA Defence|27000000|5|5|2700
Multan|DHA Villas, DHA Defence|26000000|4|4|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|22500000|4|4|2025
Multan|DHA Villas, DHA Defence|22300000|4|4|2025
Multan|DHA Phase 1 - Sector M, DHA Phase 1|39800000|6|6|4500
Multan|Askari 3, DHA Defence|22500000|4|5|2700
Multan|DHA Villas, DHA Defence|13300000|3|4|1350
Multan|Citi Housing, Multan|21000000|5|6|2250
Multan|Askari 3, DHA Defence|26500000|0|0|2700
Multan|Buch Executive Villas, Multan|12700000|3|4|1125
Multan|Wapda Town Phase 2, Wapda Town|27500000|5|6|2250
Multan|Buch Executive Villas, Multan|19000000|5|6|1688
Multan|Buch Executive Villas, Multan|14500000|4|4|1125
Multan|DHA Villas, DHA Defence|19000000|4|5|2025
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|50000000|6|6|4500
Multan|Buch Executive Villas, Multan|10500000|3|4|900
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|Buch Executive Villas, Multan|10500000|3|4|900
Multan|Model Town, Multan|6300000|3|4|675
Multan|Northern Bypass, Multan|10400000|3|4|1125
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Ghagra Villas, Multan Public School Road|11500000|3|3|1125
Multan|DHA Villas, DHA Defence|27000000|5|5|2700
Multan|DHA Villas, DHA Defence|26000000|4|4|2700
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|Bahadurpur, Multan|4300000|3|2|562
Multan|DHA Phase 1 - Sector B1, DHA Phase 1|22500000|3|4|2250
Multan|Sabzazar Colony, Multan|25000000|5|6|2250
Multan|DHA Villas, DHA Defence|13200000|3|4|1350
Multan|Shalimar Colony, Multan|18500000|5|6|2250
Multan|Buch Executive Villas, Multan|14500000|3|4|1125
Multan|Wapda Town Phase 1, Wapda Town|17000000|4|5|1575
Multan|Buch Executive Villas, Multan|19500000|5|6|2250
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Buch Executive Villas Extension, Buch Executive Villas|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Buch Executive Villas, Multan|13000000|3|4|1125
Multan|Buch Executive Villas, Multan|21000000|5|5|1688
Multan|Buch Executive Villas, Multan|14700000|3|4|1125
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Wapda Town Phase 2, Wapda Town|33000000|0|0|2250
Multan|Buch Executive Villas, Multan|15000000|3|4|1148
Multan|Buch Executive Villas, Multan|11500000|3|4|990
Multan|Buch Executive Villas, Multan|12500000|4|5|1125
Multan|DHA Villas, DHA Defence|27000000|5|6|2700
Multan|DHA Villas, DHA Defence|20000000|4|5|2025
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|DHA Phase 1 - Sector Q, DHA Phase 1|35000000|6|8|4500
Multan|Bahadurpur, Multan|11000000|4|5|1125
Multan|Wapda Town Phase 2, Wapda Town|28000000|0|0|2250
Multan|Wapda Town Phase 2, Wapda Town|27500000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|30000000|0|0|2250
Multan|Buch Executive Villas, Multan|12500000|3|3|1125
Multan|Bahadurpur, Multan|10000000|4|5|1238
Multan|Buch Executive Villas, Multan|11500000|3|4|1012
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|New Shalimar Colony, Multan|13800000|3|3|2250
Multan|Wapda Town Phase 1, Wapda Town|30000000|5|6|2362
Multan|Buch Executive Villas, Multan|12000000|3|4|990
Multan|Citi Housing - Block C, Citi Housing|6500000|3|4|1125
Multan|Multan Public School Road, Multan|8000000|3|4|900
Multan|Boulevard Heights, DHA Defence|5423000|1|1|0.0
Multan|Boulevard Heights, DHA Defence|7331000|1|1|0.0
Multan|Boulevard Heights, DHA Defence|3289000|0|1|0.0
Multan|Boulevard Heights, DHA Defence|5181000|0|1|0.0
Multan|Boulevard Heights, DHA Defence|5181000|0|1|0.0
Multan|Bahadurpur, Multan|13000000|4|5|1350
Multan|Bosan Road, Multan|11000000|4|5|1575
Multan|Bahadurpur, Multan|6000000|3|4|675
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|25800000|4|4|2700
Multan|DHA Villas, DHA Defence|26000000|4|4|2700
Multan|DHA Villas, DHA Defence|26800000|5|5|2700
Multan|DHA Villas, DHA Defence|27000000|5|5|2700
Multan|Buch Executive Villas, Multan|15000000|4|5|1125
Multan|DHA Phase 1 - Sector B1, DHA Phase 1|27000000|4|5|2250
Multan|DHA Villas, DHA Defence|22000000|4|5|2025
Multan|DHA Villas, DHA Defence|26500000|4|5|2700
Multan|DHA Villas, DHA Defence|26500000|4|5|2700
Multan|DHA Villas, DHA Defence|28500000|5|6|2700
Multan|DHA Villas, DHA Defence|28500000|5|6|2700
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|22000000|4|5|2025
Multan|DHA Villas, DHA Defence|22000000|4|5|2025
Multan|Wapda Town Phase 1 - Block E, Wapda Town Phase 1|33500000|0|0|2250
Multan|Dream Garden - Block DCB, Dream Garden|16000000|3|4|1238
Multan|Buch Executive Villas, Multan|24000000|5|6|2250
Multan|Wapda Town Phase 1, Wapda Town|51000000|5|6|4500
Multan|Buch Executive Villas, Multan|12000000|3|4|1125
Multan|DHA Villas, DHA Defence|22500000|4|4|2025
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|40000000|6|8|3825
Multan|Buch Executive Villas, Multan|25000000|4|5|1912
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|20000000|4|5|1778
Multan|Buch Executive Villas, Multan|11500000|3|4|1012
Multan|Prime Villas, Multan|7000000|4|6|1125
Multan|Bahadurpur, Multan|10000000|3|4|1125
Multan|DHA Phase 1 - Sector U, DHA Phase 1|25500000|5|5|2250
Multan|Bahadurpur, Multan|11500000|4|5|1575
Multan|Canal Cantt View Society Phase 1, Canal Cantt View Housing Society|22500000|5|5|4950
Multan|De Orion Mall, Gulgasht Colony|4041000|1|1|0.0
Multan|De Orion Mall, Gulgasht Colony|11500000|1|1|0.0
Multan|Model Town, Multan|60000000|5|6|4500
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|Multan Public School Road, Multan|13500000|3|4|1350
Multan|Multan Public School Road, Multan|23000000|5|6|2025
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|Royal Orchard, Multan Public School Road|60000000|5|6|4500
Multan|Model Town, Multan|30000000|5|6|2250
Multan|DHA Phase 1 - Sector M, DHA Phase 1|43000000|6|6|4500
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|20000000|4|5|1778
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|20000000|4|5|1778
Multan|DHA Villas, DHA Defence|26800000|5|5|2700
Multan|DHA Villas, DHA Defence|27000000|5|5|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|25800000|4|4|2700
Multan|DHA Villas, DHA Defence|26000000|4|4|2700
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|26000000|5|6|2700
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Zakariya Town, Multan|8000000|3|4|1125
Multan|Citi Housing - Block C, Citi Housing|9000000|3|3|1125
Multan|Wapda Town, Multan|52500000|5|6|4500
Multan|Wapda Town Phase 2, Wapda Town|27000000|5|6|2250
Multan|Buch Executive Villas, Multan|12900000|4|4|1125
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Phase 1 - Sector M, DHA Phase 1|35000000|5|6|4500
Multan|Buch Executive Villas, Multan|13200000|4|5|1125
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Buch Executive Villas, Multan|25000000|4|5|1912
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|DHA Villas, DHA Defence|22500000|4|4|2025
Multan|DHA Villas, DHA Defence|22200000|4|4|2025
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|14300000|3|4|1350
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|Buch Executive Villas, Multan|14500000|4|5|1192
Multan|Buch Executive Villas, Multan|15000000|4|5|1125
Multan|Buch Executive Villas, Multan|45000000|6|8|3825
Multan|DHA Phase 1 - Sector M, DHA Phase 1|45000000|5|6|4500
Multan|Buch Executive Villas, Multan|25000000|4|5|1912
Multan|Wapda Town Phase 2, Wapda Town|32500000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|31500000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|50000000|6|6|4500
Multan|Wapda Town Phase 1, Wapda Town|31000000|5|6|2250
Multan|DHA Villas, DHA Defence|15000000|4|5|1350
Multan|DHA Villas, DHA Defence|21500000|4|5|2025
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Defence, Multan|15000000|4|5|1350
Multan|Meherban Colony, Multan|52000000|5|6|4275
Multan|MDA Co-operative Housing Scheme, Multan|23000000|4|5|1800
Multan|Buch Executive Villas, Multan|12000000|4|5|1125
Multan|Sabzwari Town, Multan|25000000|5|7|2272
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|25000000|4|5|1912
Multan|Buch Executive Villas, Multan|35000000|5|6|2250
Multan|Buch Executive Villas, Multan|35000000|5|6|2250
Multan|Buch Executive Villas, Multan|13500000|3|4|1800
Multan|Modern Classic Villas, Canal Cantt View Housing Society|3800000|2|2|788
Multan|Modern Classic Villas, Canal Cantt View Housing Society|4200000|3|4|788
Multan|Modern Classic Villas, Canal Cantt View Housing Society|6000000|5|4|1350
Multan|Modern Classic Villas, Canal Cantt View Housing Society|4000000|3|4|788
Multan|Buch Executive Villas, Multan|14500000|4|5|1192
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Buch Executive Villas, Multan|12500000|3|4|990
Multan|Buch Executive Villas, Multan|12500000|3|4|900
Multan|Buch Executive Villas, Multan|45000000|6|8|3825
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Wapda Town Phase 2, Wapda Town|32500000|5|6|2475
Multan|Buch Executive Villas, Multan|13800000|4|4|1125
Multan|Buch Executive Villas, Multan|14500000|3|4|1125
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|11700000|3|4|900
Multan|Multan Public School Road, Multan|18000000|0|0|1575
Multan|Wapda Town Phase 2 - Block P, Wapda Town Phase 2|26000000|5|6|2250
Multan|Wapda Town Phase 2 - Block S, Wapda Town Phase 2|30000000|6|6|2250
Multan|Wapda Town Phase 2, Wapda Town|14500000|3|4|1125
Multan|Wapda Town Phase 1, Wapda Town|32500000|5|5|2250
Multan|Royal Orchard - Block E, Royal Orchard|30000000|5|6|2250
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|3|4|1800
Multan|Askari 3, DHA Defence|24500000|4|4|2700
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|DHA Villas, DHA Defence|25000000|4|4|2700
Multan|DHA Villas, DHA Defence|13000000|3|4|1350
Multan|Buch Executive Villas, Multan|15000000|4|5|1125
Multan|Royal Orchard - Block G, Royal Orchard|17000000|3|5|1395
Multan|Royal Orchard - Block G, Royal Orchard|14000000|3|4|1125
Multan|Wapda Town Phase 2 - Block P, Wapda Town Phase 2|24000000|5|6|2250
